Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-05-07,31685.75,31703.11,31364.62,31443.38,19873392
2020-05-08,31443.38,32060.1,31443.38,31642.7,15869377
2020-05-11,31642.7,32300.9,31502.73,31561.22,18066938
2020-05-12,31561.22,31561.22,30850.18,31371.12,23125747
2020-05-13,31371.12,32841.87,31371.12,32008.61,18417507
2020-05-14,32008.61,32008.61,31052.65,31122.89,15195829
2020-05-15,31122.89,31227.79,30770.77,31097.73,13004178
2020-05-18,31097.73,31097.73,29971.21,30028.98,19473903
2020-05-19,30028.98,30738.38,30028.98,30196.17,18746018
2020-05-20,30196.17,30876.29,30196.17,30818.61,16141354
2020-05-21,30818.61,31186.93,30771.08,30932.9,15507255
2020-05-22,30932.9,31104.63,30475.18,30672.59,20611122
2020-05-26,30672.59,31079.95,30513.86,30609.3,188278980
2020-05-27,30609.3,31654.66,30528.74,31605.22,20531627
2020-05-28,31605.22,32264.81,31605.22,32200.59,27452617
2020-05-29,32200.59,32479.26,31829.63,32424.1,37049585
2020-06-01,32424.1,33669.54,32424.1,33303.52,22873590
2020-06-02,33303.52,33866.55,33303.52,33825.53,75580852
2020-06-03,33825.53,34486.31,33825.53,34109.54,18375080
2020-06-04,34109.54,34302.21,33712.86,33980.7,17899515
2020-06-05,33980.7,34403.89,33961.98,34287.24,24634028
2020-06-08,34287.24,34926.02,34215.21,34370.58,25682366
2020-06-09,34370.58,34809.63,33884.11,33956.69,19237048
2020-06-10,33956.69,34349.79,33952.14,34247.05,15465660
2020-06-11,34247.05,34247.05,33481.66,33538.37,20948786
2020-06-12,33538.37,33855.22,32436.69,33780.89,23038367
2020-06-15,33780.89,33780.89,32927.02,33228.8,18372223
2020-06-16,33228.8,34021.65,32954.92,33605.22,27416539
2020-06-17,33605.22,33930.25,33336.9,33507.92,20219922
2020-06-18,33507.92,34275.37,33405.83,34208.05,21223018
2020-06-19,34208.05,34847.23,34139.83,34731.73,27854508
2020-06-22,34731.73,35213.26,34731.73,34911.32,25107249
2020-06-23,34911.32,35478.49,34844.69,35430.43,25208490
2020-06-24,35430.43,35705.85,34796.72,34868.98,26636452
2020-06-25,34868.98,35077.83,34511.14,34842.1,24559109
2020-06-26,34842.1,35252.96,34842.1,35171.27,24776896
2020-06-29,34926.95,35171.27,34663.43,34961.52,18333953
2020-06-30,34961.52,35230.45,34814.88,34915.8,18535090
2020-07-01,34915.8,35465.93,34915.8,35414.45,19378264
2020-07-02,35414.45,36014.18,35414.45,35843.7,20628802
2020-07-03,35843.7,36107.82,35843.7,36021.42,16451164
2020-07-06,36021.42,36659.09,36021.42,36487.28,22280409
2020-07-07,36487.28,36722.1,36272.67,36674.52,20647989
2020-07-08,36674.52,36826.38,36237.58,36329.01,24838170
2020-07-09,36329.01,36805.12,36329.01,36737.69,17401813
2020-07-10,36737.69,36744.58,36403.66,36594.33,20937375
2020-07-13,36880.66,37021.27,36534.95,36693.69,16501961
2020-07-14,36693.69,36693.69,35877.42,36033.06,14103333
2020-07-15,36033.06,36808.24,35909.34,36051.81,23523209
2020-07-16,36051.81,36520.11,36041.75,36471.68,18518543
2020-07-17,36471.68,37122.11,36471.68,37020.14,16467195
2020-07-20,37409.03,37477.77,37189.92,37418.99,20074093
2020-07-21,37823.61,37989.95,37743.48,37930.33,22677685
2020-07-22,37930.33,38134.12,37606.17,37871.52,22283994
2020-07-23,37871.52,38220.33,37748.99,38140.47,19647743
2020-07-24,38140.47,38235.18,37749.4,38128.9,19893173
2020-07-27,38275.34,38275.34,37774.21,37934.73,18646040
2020-07-28,37934.73,38553.32,37934.73,38492.95,15456451
2020-07-29,38492.95,38615.65,37896.91,38071.13,17551448
2020-07-30,38071.13,38412.38,37690.13,37736.07,14780183
2020-07-31,37736.07,37893.13,37436.7,37606.89,20243484
2020-08-03,37595.73,37595.73,36912.48,36939.6,14327350
2020-08-04,36939.6,37742.82,36939.6,37687.91,15052365
2020-08-05,37687.91,38138.39,37560.74,37663.33,19752607
2020-08-06,37663.33,38219.92,37663.33,38025.45,16629000
2020-08-07,38025.45,38108.91,37810.83,38040.57,15258921
2020-08-10,38168.42,38428.57,38073.46,38182.08,17229228
2020-08-11,38182.08,38554.76,38182.08,38407.01,18727440
2020-08-12,38407.01,38412.93,38129.56,38369.63,25317434
2020-08-13,38369.63,38515.55,38215.63,38310.49,15392726
2020-08-14,38310.49,38536.21,37658.66,37877.34,18626851
2020-08-17,38062.07,38105.17,37738.08,38050.78,21517570
2020-08-18,38050.78,38570.08,38050.78,38528.32,13605952
2020-08-19,38528.32,38782.7,38528.32,38614.79,12761895
2020-08-20,38614.79,38614.79,38156.28,38220.39,15818085
2020-08-21,38220.39,38577.16,38220.39,38434.72,16761965
2020-08-24,38566.96,38893.85,38566.96,38799.08,28053758
2020-08-25,38799.08,39005.51,38679.67,38843.88,15730484
2020-08-26,38843.88,39109.5,38766.94,39073.92,16409300
2020-08-27,39073.92,39324.08,39048.93,39113.47,14539363
2020-08-28,39113.47,39578.65,39113.47,39467.31,22478086
2020-08-31,39888.15,40005.32,38396.1,38628.29,27936867
2020-09-01,38628.29,39221.98,38547.59,38900.8,22030891
2020-09-02,38900.8,39139.37,38737.3,39086.03,17126561
2020-09-03,39165.8,39234.29,38944.54,38990.94,9188216
2020-09-04,38990.94,38990.94,38254.48,38357.18,15416492
2020-09-07,38284.78,38516.25,38076.42,38417.23,12506712
2020-09-08,38417.23,38744.51,38276.37,38365.35,11947377
2020-09-09,38365.35,38365.35,37935.45,38193.92,13979582
2020-09-10,38193.92,38877.44,38193.92,38840.32,16460454
2020-09-11,38840.32,38976.49,38712.05,38854.55,11377842
2020-09-14,39073.51,39228.89,38576.53,38756.63,14713323
2020-09-15,38756.63,39102.25,38755.98,39044.35,11620797
2020-09-16,39044.35,39359.33,39041.23,39302.85,11721389
2020-09-17,39302.85,39302.85,38928.36,38979.85,11356044
2020-09-18,38979.85,39175.33,38638.83,38845.82,14252247
2020-09-21,38812.69,38984.35,37943.89,38034.14,15823203
2020-09-22,38034.14,38200.71,37536.6,37734.08,15322813
2020-09-23,37734.08,38124.94,37314.33,37668.42,15026184
2020-09-24,37668.42,37668.42,36510.72,36553.6,13870492
2020-09-25,36553.6,37470.46,36553.6,37388.66,13478081
2020-09-28,37756.25,38031.11,37549.73,37981.63,13592451
2020-09-29,37981.63,38233.17,37832.53,37973.22,10628461
2020-09-30,37973.22,38235.04,37828.5,38067.93,18431879
2020-10-01,38067.93,38738.27,38067.93,38697.05,12913021
2020-10-05,38956.78,39260.18,38819.99,38973.7,15478197
2020-10-06,38973.7,39621.61,38973.7,39574.57,11272042
2020-10-07,39574.57,39962.61,39456.06,39878.95,15018780
2020-10-08,39878.95,40466.79,39878.95,40182.67,14382252
2020-10-09,40182.67,40577.83,40069.36,40509.49,16596091
2020-10-12,40716.95,40894.09,40388.05,40593.8,17588871
2020-10-13,40593.8,40786.49,40463.67,40625.51,11047090
2020-10-14,40625.51,40879.88,40282.1,40794.74,15018272
2020-10-15,40794.74,40983.35,39671.39,39728.41,30393177
2020-10-16,39728.41,40124.93,39699.42,39982.98,10958220
2020-10-19,40318.57,40518.47,40217.04,40431.6,12253056
2020-10-20,40431.6,40731.31,40327.56,40544.37,12091726
2020-10-21,40544.37,40974.81,40154.12,40707.31,16738340
2020-10-22,40707.31,40717.47,40312.06,40558.49,13929174
2020-10-23,40558.49,40810.62,40558.49,40685.5,12401997
2020-10-26,40649.76,40667.75,39953.67,40145.5,10091916
2020-10-27,40260.7,40553.69,39982.08,40522.1,13902924
2020-10-28,40664.35,40664.35,39776.09,39922.46,29432035
2020-10-29,39594.83,40010.21,39526.08,39749.85,19509875
2020-10-30,39678.18,39988.03,39243.31,39614.07,12047626
2020-11-02,39880.38,39961.41,39340.14,39757.58,15353768
2020-11-03,40018.17,40351.07,39969.55,40261.13,21351843
2020-11-04,40240.16,40693.23,40082.26,40616.14,20883799
2020-11-05,41112.12,41367.71,41032.02,41340.16,42633340
2020-11-06,41467.94,41954.23,41390.07,41893.06,18964859
2020-11-09,42273.97,42638.56,42264.16,42597.43,24304655
2020-11-10,42905.32,43314.01,42665.31,43277.65,28698307
2020-11-11,43388.81,43705.73,42972.39,43593.67,30339218
2020-11-12,43428.96,43538.98,43129.18,43357.19,14471056
2020-11-13,43298.92,43519.45,43057.81,43443,24375946
2020-11-17,44095.85,44095.85,43700.98,43952.71,20897956
2020-11-18,43885.18,44213.43,43788.38,44180.05,18255910
2020-11-19,43865.2,44227.26,43521,43599.96,24137897
2020-11-20,43760.24,44011.61,43453.79,43882.25,17123149
2020-11-23,44164.17,44262.55,43750.01,44077.15,17802532
2020-11-24,44311.42,44592.52,44258.2,44523.02,17936910
2020-11-25,44777.06,44822.34,43765.94,43828.1,19146154
2020-11-26,43992.72,44358.06,43584.57,44259.74,14607342
2020-11-27,44357.52,44388.22,43998.23,44149.72,15748301
2020-12-01,44435.83,44727.13,44125.9,44655.44,16028727
2020-12-02,44712.81,44712.81,44171.6,44618.04,16019051
2020-12-03,44918.08,44918.08,44553.78,44632.65,30666567
2020-12-04,44764.27,45146.94,44707.3,45079.55,27639896
2020-12-07,45099.92,45458.36,45031.43,45426.97,18688120
2020-12-08,45547.13,45739.71,45336.98,45608.51,18212195
2020-12-09,45891.04,46162.32,45804.31,46103.5,20675840
2020-12-10,45946.78,46043.53,45689.53,45959.88,12728862
2020-12-11,46096.39,46305.79,45707.95,46099.01,26254698
2020-12-14,46284.7,46371.46,45953.21,46253.46,18423011
2020-12-15,46225.77,46350.17,45842.36,46263.17,16389019
2020-12-16,46556.32,46700.25,46403.89,46666.46,13141079
2020-12-17,46761.03,46992.18,46642.23,46890.34,17217539
2020-12-18,47009.69,47009.69,46634.94,46960.69,12800548
2020-12-21,46932.18,47055.49,44949.94,45553.96,24385195
2020-12-22,45736.09,46077.09,45120.87,46006.69,25081466
2020-12-23,45985.87,46501.16,45908.29,46444.18,10468556
2020-12-24,46643.84,47050.22,46539.92,46973.54,13709421
2020-12-28,47153.59,47406.18,47152.02,47353.75,9590064
2020-12-29,47481.54,47713.35,47364.67,47613.08,12764849
2020-12-30,47789.03,47789.03,47360.43,47746.22,15628582
2020-12-31,47704.77,47896.37,47624.63,47751.33,13934967
2021-01-01,47804.76,47980.16,47790.21,47868.98,8271072
2021-01-04,48109.17,48214.41,47611.73,48176.8,13865225
2021-01-05,48037.63,48484.32,47915.1,48437.78,12180947
2021-01-06,48559.08,48559.08,47869.71,48174.06,22501873
2021-01-07,48522.62,48522.62,48040.42,48093.32,18429205
2021-01-08,48452.81,48842.57,48373.53,48782.51,22188716
2021-01-11,49252.31,49295.82,48960.57,49269.32,21176850
2021-01-12,49162.94,49566.14,49084.03,49517.11,12681833
2021-01-13,49771.76,49787.42,49075.29,49492.32,27173121
2021-01-14,49432.83,49662.74,49187.19,49584.16,24468572
2021-01-15,49549.06,49637.41,48797.62,49034.67,14691375
2021-01-18,49061.22,49105.7,48408.18,48564.27,16612323
2021-01-19,48911,49495.88,48812.32,49398.29,11024739
2021-01-20,49444.68,49868.74,49385.97,49792.12,12158005
2021-01-21,50110.9,50181.48,49424.02,49624.76,19331959
2021-01-22,49594.95,49675.74,48834.62,48878.54,18420261
2021-01-25,49253.68,49253.68,48288,48347.59,15521074
2021-01-27,48229.12,48229.12,47271.19,47409.93,19556021
2021-01-28,46917.92,47168.58,46527.8,46874.36,25005652
2021-01-29,47338.91,47366.44,46165.73,46285.77,14457935
2021-02-01,46617.95,48761.6,46436.08,48600.61,22028514
2021-02-02,49286.9,50148.7,49245.61,49797.72,28351477
2021-02-03,50135.97,50525.23,49529.42,50255.75,22371371
2021-02-04,50145.33,50685.48,49927.7,50614.29,33553149
2021-02-05,51031.39,51062.28,50567.71,50731.63,32176066
2021-02-08,51146.67,51522.41,51146.67,51348.77,20604275
2021-02-09,51507.89,51832.13,51195.65,51329.08,21186202
2021-02-10,51331.1,51509.48,50847.03,51309.39,15961287
2021-02-11,51165.84,51579.51,51163.75,51531.52,12069537
2021-02-12,51614.77,51802.84,51260.62,51544.3,15092081
2021-02-15,51907.75,52229.66,51898.63,52154.13,14725442
2021-02-16,52384.74,52502.87,51865.5,52104.17,21143314
2021-02-17,51996.94,52075.81,51588.28,51703.83,13633471
2021-02-18,51831.11,51832.49,51187.9,51324.69,18248498
2021-02-19,51163.69,51431.65,50626.29,50889.76,14984806
2021-02-22,50910.51,50984.04,49621.09,49744.32,16251558
2021-02-23,50101.29,50325.42,49661.81,49751.41,14854934
2021-02-24,49873.75,50781.69,49731.8,50781.69,45911884
2021-02-25,51207.61,51385.32,50997.83,51039.31,33469920
2021-02-26,50229.42,50398.02,48897.43,49099.99,23081905
2021-03-01,49747.71,50055.52,49443.54,49849.84,18382406
2021-03-02,50155.93,50431.32,49808.85,50296.89,17466843
2021-03-03,50732.13,51530.62,50516.03,51444.65,15784500
2021-03-04,50812.14,51255.09,50542.26,50846.08,21848328
2021-03-05,50517.36,50885.57,50161.32,50405.32,19158414
2021-03-08,50654.02,50982.15,50322.53,50441.07,14217468
2021-03-09,50776.93,51111.94,50396.86,51025.48,12234004
2021-03-10,51404.68,51425.52,51049.74,51279.51,9324906
2021-03-12,51758.47,51805.69,50543.85,50792.08,12247517
2021-03-15,50773.47,50818.52,49804.31,50395.08,17597371
2021-03-16,50608.42,50855.55,50291.29,50363.96,10235962
2021-03-17,50502.28,50558.93,49720.24,49801.62,12982833
2021-03-18,50266.2,50279.31,48967.25,49216.52,12611249
2021-03-19,48867.19,50000.16,48590.54,49858.24,17509370
2021-03-22,49878.77,49878.77,49281.87,49771.29,11628282
2021-03-23,49876.21,50264.39,49662.93,50051.44,13373850
2021-03-24,49709.73,49852.93,49123.87,49180.31,9178827
2021-03-25,49200.01,49200.01,48238.76,48440.12,14303293
2021-03-26,48969.25,49232.82,48705.58,49008.5,10583117
2021-03-30,49331.68,50264.77,49331.68,50136.58,10509887
2021-03-31,50136.58,50136.58,49449.98,49509.15,11944803
2021-04-01,49509.15,50092.34,49479.39,50029.83,8524273
2021-04-05,50020.91,50020.91,48580.8,49159.32,12651031
2021-04-06,49159.32,49582.13,48937.05,49201.39,9580801
2021-04-07,49201.39,49898.68,49098.03,49661.76,9763150
2021-04-08,49661.76,50115.69,49585.35,49746.21,21772688
2021-04-09,49746.21,49903.19,49462,49591.32,8850312
2021-04-12,48956.65,48956.65,47698.62,47883.38,19059657
2021-04-13,47883.38,48626.97,47792.4,48544.06,10012088
2021-04-15,48512.77,48873.06,48016.95,48803.68,16106352
2021-04-16,48803.68,49085.32,48699.44,48832.03,11873120
2021-04-19,47940.81,48017.77,47368.72,47949.42,10516421
2021-04-20,47949.42,48466.37,47442.16,47705.8,11564249
2021-04-22,47705.8,48139.2,47210.83,48080.67,15841756
2021-04-23,48080.67,48263.94,47671.83,47878.45,11178638
2021-04-26,48197.37,48665.05,48164.9,48386.51,15233725
2021-04-27,48386.51,48985.25,48386.51,48944.14,10057586
2021-04-28,48944.14,49799.83,48944.14,49733.84,14255107
2021-04-29,49733.84,50370.04,49540.01,49765.94,13234376
2021-04-30,49765.94,49765.94,48704.09,48782.36,19413595
2021-05-03,48356.01,48861.07,48036.95,48718.52,14696968
2021-05-04,48718.52,48988.79,48150.51,48253.51,13197837
2021-05-05,48253.51,48739.02,48253.51,48677.55,12724500
2021-05-06,48877.78,49009.29,48617.9,48949.76,9517082
2021-05-07,48949.76,49415.22,48949.76,49206.47,9228020
2021-05-10,49496.05,49616.03,49414.07,49502.41,12243985
2021-05-11,49502.41,49502.41,48997.76,49161.81,14968004
2021-05-12,49171.28,49171.28,48554,48690.8,17424171
2021-05-14,48690.8,48875.97,48476.12,48732.55,18166442
2021-05-17,48990.7,49611.98,48925.24,49580.73,20596832
2021-05-18,49580.73,50309.52,49580.73,50193.33,14390228
2021-05-19,50193.33,50277.62,49832.7,49902.64,13305432
2021-05-20,49902.64,50093.65,49498.98,49564.86,8319079
2021-05-21,49564.86,50589.25,49564.86,50540.48,18110666
2021-05-24,50727.28,50853.99,50471.62,50651.9,16762364
2021-05-25,50651.9,50929.37,50475.78,50637.53,10833006
2021-05-26,50637.53,51071.45,50621.91,51017.52,9390416
2021-05-27,51017.52,51265.3,50891.98,51115.22,12269869
2021-05-28,51115.22,51527.1,51115.22,51422.88,15224574
2021-05-31,51476.22,52008.98,51185.8,51937.44,15305738
2021-06-01,51937.44,52223.21,51809.96,51934.88,13391578
2021-06-02,51934.88,51934.88,51451.65,51849.48,13480680
2021-06-03,51849.48,52268.92,51849.48,52232.43,15004103
2021-06-04,52232.43,52388.62,51954.11,52100.05,16736664
2021-06-07,52231.38,52378.3,52055.34,52328.51,19773319
2021-06-08,52328.51,52410.29,52135.88,52275.57,12284413
2021-06-09,52275.57,52444.16,51723.16,51941.64,15237778
2021-06-10,52143.9,52345.96,51941.64,52300.47,8642422
2021-06-11,52300.47,52638.99,52300.47,52474.76,8516944
2021-06-14,52492.34,52583.4,51939.57,52551.53,9878035
2021-06-15,52551.53,52867.74,52551.53,52773.05,16339615
2021-06-16,52773.05,52814.08,52426.86,52501.98,12897932
2021-06-17,52501.98,52522.7,52043.71,52323.33,8850043
2021-06-18,52323.33,52568.76,51605.81,52344.45,11843320
2021-06-21,51887.55,52624.67,51754.63,52574.46,12494800
2021-06-22,52574.46,53055.45,52521.64,52588.71,7728178
2021-06-23,52588.71,52858.15,52264.75,52306.08,13596660
2021-06-24,52306.08,52827.57,52306.08,52699,7859296
2021-06-25,52699,52972.64,52615.46,52925.04,10683719
2021-06-28,53126.73,53126.73,52673.83,52735.59,6223459
2021-06-29,52735.59,52816.42,52479.25,52549.66,9155703
2021-06-30,52549.66,52873.43,52451.3,52482.71,9530505
2021-07-01,52482.71,52598.41,52282.35,52318.6,5783982
2021-07-02,52318.6,52524.07,52177.85,52484.67,6417283
2021-07-05,52682.89,52918.6,52607.49,52880,7562268
2021-07-06,52880,53128.03,52806.69,52861.18,6956111
2021-07-07,52861.18,53105.26,52754.75,53054.76,7987580
2021-07-08,53054.76,53100.96,52433.41,52568.94,6381579
2021-07-09,52568.94,52568.94,52230.77,52386.19,6444424
2021-07-12,52634.33,52698.9,52210.14,52372.69,24939021
2021-07-13,52372.69,52803.05,52372.69,52769.73,7938881
2021-07-14,52769.73,52977.62,52614.02,52904.05,9342771
2021-07-15,52904.05,53265.73,52904.05,53158.85,8091886
2021-07-16,53158.85,53289.63,52997.32,53140.06,6728916
2021-07-19,52606.99,52814.88,52407.07,52553.4,23778700
2021-07-20,52553.4,52553.4,52014.07,52198.51,7984161
2021-07-22,52198.51,52864.11,52198.51,52837.21,8326292
2021-07-23,52837.21,53114.7,52655.89,52975.8,12055047
2021-07-26,52985.26,53103.42,52786.26,52852.27,20886384
2021-07-27,52852.27,53014.02,52435.26,52578.76,6328050
2021-07-28,52578.76,52640.99,51806.34,52443.71,8020411
2021-07-29,52443.71,52775.01,52443.71,52653.07,8836466
2021-07-30,52653.07,52908.76,52536.12,52586.84,9932385
2021-08-02,52901.28,52986.33,52805.37,52950.63,7880587
2021-08-03,52950.63,53883.83,52950.63,53823.36,8119413
2021-08-04,53823.36,54465.41,53823.36,54369.77,14586118
2021-08-05,54369.77,54715.28,54234.16,54492.84,15337116
2021-08-06,54492.84,54632.2,54213.84,54277.72,7234671
2021-08-09,54385.71,54582.46,54126.91,54402.85,11470904
2021-08-10,54402.85,54779.43,54309.18,54554.66,8729445
2021-08-11,54554.66,54750.59,54167.35,54525.93,6519257
2021-08-12,54525.93,54872.41,54525.93,54843.98,9331266
2021-08-13,54843.98,55487.05,54843.98,55437.29,14123852
2021-08-16,55479.74,55678.47,55285.99,55582.58,5993131
2021-08-17,55582.58,55842.33,55387.39,55792.27,6818867
2021-08-18,55792.27,56117.59,55516.64,55629.49,16065446
2021-08-20,55159.13,55629.49,55020.47,55329.32,6804328
2021-08-23,55695.84,55775.02,55243.45,55555.79,7531847
2021-08-24,55555.79,56023.22,55536.84,55958.98,7592177
2021-08-25,55958.98,56196.78,55901.26,55944.21,5432720
2021-08-26,55944.21,56111.45,55857.93,55949.1,8347604
2021-08-27,55949.1,56185.99,55678.7,56124.72,6010717
2021-08-30,56329.25,56953.42,56329.25,56889.76,6578628
2021-08-31,56889.76,57618.26,56859.39,57552.39,11212773
2021-09-01,57552.39,57917.57,57271.71,57338.21,7342025
2021-09-02,57338.21,57890.04,57311.12,57852.54,5060725
2021-09-03,57852.54,58190.92,57765.92,58129.95,6138388
2021-09-06,58411.62,58512.03,58201.43,58296.91,5630419
2021-09-07,58296.91,58553.07,58006.53,58279.48,7446350
2021-09-08,58279.48,58372.94,57925.65,58250.26,5288462
2021-09-09,58250.26,58330.76,58085.86,58305.07,5333476
2021-09-13,58262.11,58287.26,57945.44,58177.76,5571947
2021-09-14,58177.76,58467.67,58177.76,58247.09,6706076
2021-09-15,58247.09,58776.64,58247.09,58723.2,9561798
2021-09-16,58723.2,59203.73,58702.58,59141.16,24661025
2021-09-17,59141.16,59736.28,58875.1,59015.89,13141254
2021-09-20,58634.69,59200.26,58401.69,58490.93,17402764
2021-09-21,58490.93,59082.89,58235.29,59005.27,9502801
2021-09-22,59005.27,59177.8,58879.83,58927.33,19215779
2021-09-23,58927.33,59954.18,58927.33,59885.36,44591670
2021-09-24,59885.36,60323.94,59885.36,60048.47,10869766
2021-09-27,60303.79,60406.52,59888.12,60077.88,6231658
2021-09-28,60077.88,60237.7,59046.28,59667.6,21055688
2021-09-29,59667.6,59675.53,59114.12,59413.27,16073127
2021-09-30,59413.27,59556.81,59024.69,59126.36,8913924
2021-10-01,59126.36,59126.36,58551.16,58765.58,10194331
2021-10-04,59143,59548.05,58979.97,59299.32,9962884
2021-10-05,59299.32,59776.19,59128.22,59744.88,12916640
2021-10-06,59744.88,59960.44,59086.08,59189.73,6952471
2021-10-07,59189.73,59913.92,59189.73,59677.83,5690609
2021-10-08,59677.83,60211.96,59677.83,60059.06,5658301
2021-10-11,60099.68,60473.01,59829.57,60135.78,42491888
2021-10-12,60135.78,60331.24,59888.05,60284.31,6492179
2021-10-13,60284.31,60834.73,60284.31,60737.05,8481481
2021-10-14,60737.05,61350.8,60737.05,61305.95,12595922
2021-10-18,61776.82,61959.84,61721.77,61765.59,11838010
2021-10-19,61765.59,62244.29,61598.94,61716.05,8580457
2021-10-20,61716.05,61879.34,61110.74,61259.96,48385418
2021-10-21,61259.96,61616.46,60489.11,60923.5,7269148
2021-10-22,60923.5,61418.95,60558.11,60821.62,9387381
2021-10-25,61398.75,61398.75,60455.42,60967.05,10534200
2021-10-26,60967.05,61485.36,60793.44,61350.26,6732218
2021-10-27,61350.26,61575.37,60992.15,61143.33,8912856
2021-10-28,61143.33,61143.33,59782.87,59984.7,8599092
2021-10-29,59984.7,60131.41,59095.43,59306.93,8955404
2021-11-01,59577.48,60218.14,59357.96,60138.46,7209656
2021-11-02,60303.5,60419.2,59885.27,60029.06,6017555
2021-11-03,60265.39,60358.9,59561.02,59771.92,8508001
2021-11-08,60385.76,60607.67,59781.81,60545.61,7485777
2021-11-09,60607.87,60667.77,60213.64,60433.45,6169870
2021-11-10,60226.28,60505.52,59972.05,60352.82,7461097
2021-11-11,60229.58,60229.58,59658.14,59919.69,6159597
2021-11-12,60191.09,60749.08,59999.26,60686.69,6895942
2021-11-15,60837.4,61031.08,60599.38,60718.71,7128291
2021-11-16,60751.12,60796.75,60204.43,60322.37,6337788
2021-11-17,60157.55,60425.94,59950.95,60008.33,19867855
2021-11-18,59953.79,60171.44,59376.78,59636.01,7810013
2021-11-22,59710.48,59733.87,58016.61,58465.89,10579101
2021-11-23,58035.66,58834.26,57725.38,58664.33,11965339
2021-11-24,58831.17,58967.2,58153.53,58340.99,8752246
2021-11-25,58327.14,58901.54,58148.48,58795.09,6768082
2021-11-26,58200.77,58200.77,56999.27,57107.15,8387838
2021-11-29,57028.04,57626.3,56396.24,57260.58,8361621
2021-11-30,57275.88,58183.11,56870.76,57064.87,8055539
2021-12-01,57444.68,57846.45,57350.13,57684.79,11749060
2021-12-02,57754.29,58513.45,57690.72,58461.29,8148482
2021-12-03,58543.93,58752.08,57644.91,57696.46,8482763
2021-12-06,57778.01,57778.01,56695.48,56747.14,7244142
2021-12-07,57150.93,57902.32,57001.82,57633.65,10892419
2021-12-08,58212.16,58702.31,58148.24,58649.68,13411850
2021-12-09,58857.04,58889.62,58341.18,58807.13,7928767
2021-12-10,58696.71,58857.43,58415.3,58786.67,5575032
2021-12-13,59103.72,59201.84,58244.93,58283.42,5869970
2021-12-14,58059.76,58321.79,57805.05,58117.09,6771270
2021-12-15,58152.33,58214.2,57674.93,57788.03,7587854
2021-12-16,58329.18,58329.18,57684.13,57901.14,5197910
2021-12-17,58030.33,58030.33,56953.85,57011.74,8569422
2021-12-20,56517.26,56525.32,55136.55,55822.01,13332938
2021-12-21,56392.54,56898.1,56047.22,56319.01,7445610
2021-12-22,56639.68,56985.8,56471.33,56930.56,6080617
2021-12-23,57287.91,57489.59,57148.26,57315.28,6048850
2021-12-24,57567.11,57567.11,56814.28,57124.31,6408474
2021-12-27,56948.33,57511.49,56544.71,57420.24,5661059
2021-12-28,57758.07,57951.29,57653.22,57897.48,5453332
2021-12-29,57851.52,58095.48,57687.32,57806.49,5281807
2021-12-30,57755.4,58007.9,57598.15,57794.32,7261766
2021-12-31,57919.89,58408.71,57919.89,58253.82,7001876
2022-01-03,58310.09,59261.69,58310.09,59183.22,8202471
2022-01-04,59355.55,59935.84,59087.76,59855.93,9105173
2022-01-05,59875.62,60328.75,59663.92,60223.15,8613384
2022-01-06,59700.17,59773.26,59291.66,59601.84,6017873
2022-01-07,59741.48,60129.4,59403.9,59744.65,8303811
2022-01-10,60070.39,60426.25,59987.63,60395.63,7573869
2022-01-11,60424.45,60688.29,60284.6,60616.89,6450651
2022-01-12,61014.37,61213.26,60858.13,61150.04,6246723
2022-01-13,61326.21,61347.4,60950.43,61235.3,9331156
2022-01-14,61006.53,61324.33,60762.04,61223.03,6944022
2022-01-17,61219.64,61385.48,61120.71,61308.91,7619700
2022-01-18,61451.11,61472.17,60666.71,60754.86,12457373
2022-01-19,60765.31,60765.31,59951.91,60098.82,6958756
2022-01-20,60045.48,60045.48,59085.07,59464.62,11798114
2022-01-21,59014.59,59328.79,58628.46,59037.18,7597850
2022-01-24,59023.97,59023.97,56990.19,57491.51,10792407
2022-01-25,57031.7,57966.6,56412.53,57858.15,10435704
2022-01-27,57132.31,57505.68,56441.85,57276.94,10281390
2022-01-28,57683.01,58083.37,57119.65,57200.23,13022277
2022-01-31,57845.91,58255.03,57756.25,58014.17,7369299
2022-02-01,58672.86,59031.59,57754.5,58862.57,13955686
2022-02-02,59340.85,59607.69,59194.26,59558.33,8546778
2022-02-03,59530.74,59552.2,58655.07,58788.02,7084446
2022-02-04,58880.84,58938.21,58449.02,58644.82,7271699
2022-02-07,58549.67,58702.56,57303.39,57621.19,11539517
2022-02-08,57817.73,57921.51,57063.51,57808.58,8914729
2022-02-09,58167.17,58505.58,58116.97,58465.97,5877223
2022-02-10,58763.62,59058.76,58337.03,58926.03,6676298
2022-02-11,58365.81,58393.95,57915.89,58152.92,5707375
2022-02-14,56720.32,57189.88,56295.75,56405.84,8337584
2022-02-15,56724.73,58209.88,56439.44,58142.05,9961812
2022-02-16,58354.93,58566.72,57781.4,57996.68,7286579
2022-02-17,58166.66,58343.63,57645.53,57892.01,6439341
2022-02-18,57585.18,58174.1,57585.18,57832.97,9826004
2022-02-21,57551.65,58139.7,57171.45,57683.59,6630757
2022-02-22,56598.25,57504.64,56533.77,57300.68,14141811
2022-02-23,57645.98,57732.4,57112.94,57232.06,6185586
2022-02-24,55418.45,55981.78,54397.82,54529.91,15601317
